,beam 1,beam 2,beam 3,beam 4,altitude,x speed,y speed,z speed
84,0.7657179985411902,-0.6937819988092353,-0.9042819985411904,0.5552179988092352,17.40616439,2.064044694,0.297691955,-0.08
85,0.8571461983848822,-0.6353537992224888,-0.9818537983848822,0.5106461992224888,17.71665056,2.110713742,0.490024999,-0.072
86,0.8884518735373585,-0.5320481238308163,-0.7585481235373586,0.6619518738308163,17.63716813,2.008890365,0.320319372,0.075
87,0.6770936490383452,-0.7154063489046318,-0.8399063490383452,0.5525936489046319,17.45615493,1.969292386,0.176069589,-0.094
88,0.8493134732906968,-0.6216865240635603,-0.8856865232906967,0.5853134740635604,17.38259302,2.08030815,0.37335238,-0.021
89,0.8596506237573963,-0.6008493739008002,-0.8163493737573962,0.6441506239008002,17.22973065,2.065458908,0.304763023,0.025
90,0.7571987485296952,-0.659801249175495,-0.8438012485296951,0.5731987491754951,17.29794819,2.003940618,0.260215295,-0.05
91,0.8260647735984676,-0.5664352243445094,-0.9109352235984676,0.4815647743445094,17.066626199999998,1.969292386,0.4871965720000001,-0.049
92,0.9401839233695553,-0.5493160740216096,-0.8068160733695553,0.6826839240216096,17.18596947,2.106471101,0.364159992,0.077
93,0.8251365733237728,-0.6228634240228208,-0.9238634233237728,0.5241365740228208,16.83962919,2.047781238,0.425678282,-0.057
94,0.8462153984903646,-0.590784599006283,-0.8877845984903647,0.5492153990062829,17.06744522,2.032224889,0.420021428,-0.024
95,0.9527723735069028,-0.5102276242136141,-0.7882276235069028,0.6747723742136142,16.93527921,2.068994442,0.39315137,0.095
96,0.8341461987307721,-0.6063537991359669,-0.958853798730772,0.4816461991359668,16.59636003,2.037174637,0.498510281,-0.072
97,0.8502153983072348,-0.632284599050854,-0.8917845983072349,0.5907153990508539,16.75579683,2.096571606,0.366988419,-0.024
98,0.9341742985323156,-0.533325699158957,-0.7748256985323156,0.692674299158957,16.99023646,2.075358403,0.341532575,0.092
99,0.8021820987981355,-0.6293178991270921,-0.9338178987981356,0.4976820991270921,16.93299194,2.024446715,0.43062803,-0.076
100,0.8082416737204884,-0.6702583238207304,-0.8307583237204884,0.6477416738207303,17.09421929,2.090914752,0.226981277,-0.013
101,0.8344089484839127,-0.6090910488919253,-0.7685910484839126,0.6749089488919254,17.0907418,2.041417277,0.225567063,0.038
102,0.7919448485016619,-0.6290551490203983,-0.733055148501662,0.6879448490203982,17.27183583,2.009597472,0.14707821,0.034
103,0.7045866236289234,-0.7594133736922576,-0.9384133736289234,0.5255866236922576,17.24438991,2.070408655,0.253144228,-0.135
104,0.6391891238703445,-0.829310873421592,-0.6998108738703445,0.7686891234215921,17.63583674,2.076772616,-0.183140656,-0.035
105,0.7637557238818395,-0.6412442736656334,-0.6442442738818395,0.7607557236656335,17.39045405,1.986970055,0.004242641,0.069
106,0.6784570741145836,-0.7940429237013301,-0.7425429241145837,0.72995707370133,17.62426792,2.082429471,-0.072831998,-0.037
107,0.7176794988767966,-0.7583204986021016,-0.7523204988767965,0.7236794986021017,17.56535153,2.087379218,-0.0084852809999999,-0.02
108,0.5962468736821716,-0.8312531237190794,-0.8127531236821717,0.6147468737190793,17.61230135,2.01878986,-0.026162951,-0.125
109,0.5312109741666203,-0.8517890236809601,-0.7407890241666203,0.6422109736809601,17.63543445,1.955857357,-0.156977705,-0.121
110,0.625643598829605,-0.7748563987471124,-0.653356398829605,0.7471435987471124,17.61737062,1.980606094,-0.171826948,-0.016
111,0.7628537988653015,-0.6626461986275145,-0.6381461988653014,0.7873537986275145,17.61660582,2.015961433,-0.034648232,0.072
112,0.8389973986339665,-0.6295025986579701,-0.7420025986339664,0.7264973986579701,17.36980125,2.076772616,0.159099026,0.056
113,0.704861598571646,-0.7406383987126273,-0.8711383985716459,0.5743615987126274,17.30975773,2.044245704,0.18455487,-0.096
114,0.5919000988895029,-0.8225998987533667,-0.8620998988895028,0.5524000987533668,17.40486976,2.000405084,0.0558614359999999,-0.156
115,0.5736750737953176,-0.8253249240268503,-0.7763249237953176,0.6226750740268503,17.4360158,1.978484774,-0.069296465,-0.117
116,0.6209307988372684,-0.78056919904722,-0.7040691988372684,0.69743079904722,17.47303826,1.982020308,-0.108187338,-0.048
117,0.7539518738614698,-0.674548123847552,-0.6240481238614698,0.804451873847552,17.28545528,2.020204074,-0.071417785,0.075
118,0.857066598825971,-0.6039333989861108,-0.676933398825971,0.7840665989861108,17.05869936,2.066166015,0.10323759,0.104
119,0.7849999987089933,-0.6514999986337686,-0.7849999987089933,0.6514999986337686,16.99987173,2.031517782,0.188797511,0.0
120,0.6847897987471124,-0.7252101989250016,-0.8372101987471124,0.5727897989250016,16.71486707,1.994041123,0.158391919,-0.088
121,0.6586917235855637,-0.747808273716459,-0.8163082735855637,0.590191723716459,17.052841,1.989091375,0.096873629,-0.091
122,0.6819045239683614,-0.7510954737114159,-0.7840954739683614,0.6489045237114159,16.70295463,2.026568035,0.046669048,-0.059
123,0.6931532235028733,-0.7683467737559871,-0.7468467735028733,0.7146532237559872,16.75538964,2.066873121,-0.030405592,-0.031
124,0.6915525490865504,-0.7489474487801886,-0.6534474490865505,0.7870525487801885,16.58957733,2.037174637,-0.135057395,0.022
125,0.7740473488665128,-0.6399526486224715,-0.5419526488665128,0.8720473486224715,16.25535933,1.999697977,-0.138592929,0.134
126,0.8320018239110838,-0.5674981740649694,-0.5669981739110839,0.8325018240649693,16.15118182,1.979191881,-0.000707107,0.153
127,0.7959159736898349,-0.6000840239161269,-0.659084023689835,0.7369159739161268,15.99387029,1.974242133,0.0834386,0.079
128,0.7685980738717534,-0.6689019237787796,-0.7634019238717534,0.6740980737787795,15.89031714,2.032931996,0.133643182,0.003
129,0.670273148734406,-0.7877268488614697,-0.8677268487344061,0.5902731488614696,16.22772973,2.061923374,0.113137085,-0.114
130,0.570962273711416,-0.8700377236021015,-0.8290377237114159,0.6119622736021015,16.3463781,2.037881743,-0.057982756,-0.149
131,0.5955910489796588,-0.8124089487840203,-0.6614089489796589,0.7465910487840202,16.43533491,1.991212696,-0.213546248,-0.038
132,0.7202986489796587,-0.6707013485016621,-0.5367013489796587,0.854298648501662,16.40535366,1.967171065,-0.189504617,0.106
133,0.7841646739237903,-0.6033353238945459,-0.5988353239237904,0.7886646738945459,16.52655606,1.962221318,-0.006363961,0.107
134,0.758320498955655,-0.6406794988665129,-0.7236794989556551,0.6753204988665128,16.60002699,1.978484774,0.117379726,0.02
135,0.6846820990510516,-0.7423178989034205,-0.8163178990510516,0.6106820989034205,16.65816179,2.018082754,0.104651804,-0.076
136,0.6617897987394491,-0.7977101986109764,-0.8142101987394491,0.6452897986109764,17.04852725,2.064044694,0.023334524,-0.088
137,0.6725743988437204,-0.7864255990599264,-0.7834255988437203,0.6755743990599264,17.32939152,2.063337588,-0.004242641,-0.064
138,0.6894307987063729,-0.7495691986987095,-0.7725691987063729,0.6664307986987096,17.31392069,2.035053316,0.032526912,-0.048
139,0.6432538986860032,-0.7622460990153552,-0.7887460986860033,0.6167538990153552,17.52339542,1.987677162,0.037476659,-0.084
140,0.6100025990203982,-0.7744973985817319,-0.7069973990203983,0.6775025985817319,17.63783401,1.957978677,-0.095459415,-0.056
141,0.7018826738118555,-0.7156173240472199,-0.6551173238118555,0.7623826740472199,17.77743957,2.004647725,-0.085559921,0.027
142,0.7029929738933345,-0.7250070236618018,-0.7740070238933345,0.6539929736618018,18.02359059,2.019496967,0.069296465,-0.041
143,0.6150148236275144,-0.7984851737075844,-0.8349851736275145,0.5785148237075843,17.90625454,1.99899087,0.051618795,-0.127
144,0.6030673739861109,-0.8029326238691331,-0.7849326239861109,0.6210673738691331,17.82051649,1.988384269,-0.025455844,-0.105
145,0.7290262737025414,-0.7164737235817319,-0.7099737237025413,0.735526273581732,17.96628147,2.044245704,-0.009192388,0.011
146,0.731189123900998,-0.7153108736910463,-0.7918108739009979,0.6546891236910464,17.69051041,2.045659918,0.108187338,-0.035
147,0.5671513987356174,-0.8238485987457034,-0.8858485987356173,0.5051513987457035,18.01552625,1.967171065,0.087681241,-0.184
148,0.4718667991412076,-0.9226331987102048,-0.8321331991412076,0.5623667987102047,18.14512438,1.972120813,-0.1279863269999999,-0.208
149,0.5697346488219415,-0.8597653484877443,-0.6632653488219415,0.7662346484877443,18.29856055,2.021618287,-0.277892965,-0.054
150,0.7780018239084636,-0.6549981737713138,-0.5129981739084635,0.920001823771314,18.17584008,2.026568035,-0.200818326,0.153
151,0.9126069239098726,-0.5138930738907141,-0.5713930739098725,0.8551069238907143,17.73817529,2.017375647,0.08131728,0.197
152,0.8027679483465652,-0.5902320490431906,-0.8062320483465651,0.5867679490431906,17.62772454,1.969999492,0.305470129,-0.002
153,0.5539482237140362,-0.7920517740597287,-0.9540517737140364,0.3919482240597286,17.51883404,1.903531455,0.229102597,-0.231
154,0.5218764237317858,-0.891623573603313,-0.9081235737317858,0.505376423603313,17.51757198,1.99899087,0.023334524,-0.223
155,0.5770507239695728,-0.8904492737216998,-0.8039492739695728,0.6635507237216998,17.59441067,2.075358403,-0.122329473,-0.131
156,0.6454211738411001,-0.8150788238170964,-0.7025788238411,0.7579211738170964,17.63872067,2.065458908,-0.159099026,-0.033
157,0.7112127985829432,-0.7252871987598187,-0.6557871985829432,0.7807127987598187,17.67154974,2.031517782,-0.098287843,0.032
158,0.7192390738283937,-0.6812609237483237,-0.6447609238283937,0.7557390737483237,17.44396873,1.980606094,-0.051618795,0.043
159,0.7754063489861107,-0.6145936488945458,-0.6125936489861108,0.7774063488945457,17.12136431,1.965756852,-0.002828427,0.094
160,0.8186217485309065,-0.5773782490750553,-0.6973782485309065,0.6986217490750554,16.99048995,1.974242133,0.169705627,0.07
161,0.7024333985424015,-0.703066599158957,-0.8825665985424015,0.522933399158957,16.84821767,1.987677162,0.253851334,-0.104
162,0.587579598647884,-0.8444203987241223,-0.892420398647884,0.5395795987241223,16.9598805,2.025153821,0.0678822509999999,-0.176
163,0.598423773949203,-0.8545762235220317,-0.752576223949203,0.7004237735220317,17.04758557,2.054852306,-0.144249783,-0.089
164,0.723095473932665,-0.7114045235016621,-0.620904523932665,0.8135954735016621,17.01682141,2.028689355,-0.1279863269999999,0.059
165,0.7919326236656334,-0.6155673739441601,-0.6100673736656335,0.79743262394416,16.59691306,1.990505589,-0.007778175,0.105
166,0.7776935486732969,-0.6018064488041922,-0.6703064486732969,0.7091935488041922,16.61699993,1.950907609,0.096873629,0.062
167,0.7491602488017697,-0.6578397486541385,-0.7318397488017696,0.6751602486541386,16.33591115,1.989798482,0.104651804,0.01
168,0.7388397484812923,-0.6886602489199587,-0.7561602484812924,0.6713397489199586,16.31681837,2.01878986,0.095459415,-0.01
169,0.7573660237763568,-0.6816339736287257,-0.7556339737763568,0.6833660236287257,16.39966163,2.035053316,0.104651804,0.001
170,0.7632320489009978,-0.6742679487495351,-0.7597679489009979,0.6777320487495351,16.64003324,2.032931996,0.12091526,0.002
171,0.7210910487140363,-0.6869089490496427,-0.7869089487140364,0.6210910490496426,16.61764372,1.991212696,0.141421356,-0.038
172,0.6513519736109765,-0.7486480238118556,-0.7916480236109764,0.6083519738118557,16.74201264,1.979898987,0.060811183,-0.081
173,0.656751298874176,-0.7457486986109764,-0.7052486988741761,0.6972512986109763,17.02855546,1.983434521,-0.057275649,-0.028
174,0.7425595739072521,-0.6834404237394491,-0.6334404239072522,0.7925595737394491,16.51977796,2.01666854,-0.070710678,0.063
175,0.8082819986936667,-0.6407179989606981,-0.6697179986936668,0.779281998960698,16.53488817,2.049195452,0.041012193,0.08
176,0.7858826738552155,-0.6476173239784474,-0.7391173238552154,0.6943826739784474,16.69427843,2.027275142,0.129400541,0.027
177,0.7274570736390094,-0.671042924029273,-0.7915429236390095,0.6069570740292729,16.86360983,1.977777667,0.1704127339999999,-0.037
178,0.6505673737559872,-0.7269326238130669,-0.8324326237559871,0.5450673738130669,17.14851385,1.948079182,0.149199531,-0.105
179,0.5693475485194114,-0.8261524489326649,-0.8776524485194114,0.5178475489326649,17.23234652,1.973535026,0.072831998,-0.178
180,0.5280077986872145,-0.903992198684792,-0.8189921986872146,0.6130077986847917,17.47350515,2.025153821,-0.120208153,-0.168
181,0.6558756491157948,-0.8186243486085537,-0.6801243491157948,0.7943756486085537,17.48863086,2.085257898,-0.195868578,-0.014
182,0.7738800736198511,-0.6921199236097649,-0.630119923619851,0.835880073609765,17.44850861,2.073237082,-0.087681241,0.083
183,0.7865499489022091,-0.6104500490115236,-0.6514500489022091,0.7455499490115235,17.45661728,1.975656347,0.057982756,0.078
184,0.7667749739683615,-0.6027250239669523,-0.6992250239683614,0.6702749739669523,17.45653183,1.936765474,0.136471609,0.039
185,0.7081820985054937,-0.6968178990419792,-0.8398178985054937,0.5651820990419792,17.37362298,1.986970055,0.202232539,-0.076
186,0.4907450485067051,-0.9162549489492032,-0.9722549485067052,0.4347450489492031,17.54139455,1.989798482,0.079195959,-0.278
187,0.4120033737380399,-0.9999966238425092,-0.87099662373804,0.5410033738425091,17.78202418,1.99686955,-0.18243355,-0.265
188,0.5484045242466903,-0.8600954736708742,-0.6505954742466903,0.7579045236708742,18.05884963,1.991919803,-0.296277741,-0.059
189,0.7949133740115236,-0.6585866236135968,-0.5610866240115236,0.8924133736135967,17.84572164,2.055559413,-0.137885822,0.135
190,0.8793249236759172,-0.5831750738907141,-0.6766750736759172,0.7858249238907141,17.75157771,2.068287335,0.132228968,0.117
191,0.7675910485296952,-0.6389089487723275,-0.8334089485296953,0.5730910487723274,17.5845246,1.989091375,0.275064538,-0.038
192,0.6619430235639826,-0.718056974067392,-0.8680569735639826,0.511943024067392,17.50432682,1.951614716,0.212132034,-0.119
193,0.5946680488602584,-0.8108319488411001,-0.8683319488602584,0.5371680488411,17.59968277,1.987677162,0.08131728,-0.158
194,0.5320699741323329,-0.8739300237229111,-0.810930024132333,0.595069973722911,17.578404100000004,1.988384269,-0.089095454,-0.161
195,0.5427635239796587,-0.8577364735970587,-0.7142364739796587,0.6862635235970587,17.62108052,1.980606094,-0.202939646,-0.099
196,0.6147679488219416,-0.7742320487509441,-0.6182320488219416,0.7707679487509441,17.65805452,1.964342638,-0.220617316,-0.002
197,0.7752268489034206,-0.64427314886409,-0.5777731489034206,0.8417268488640901,17.59854298,2.007476152,-0.094045202,0.114
198,0.9100736239086612,-0.553426373965741,-0.6589263739086613,0.8045736239657411,17.23144103,2.069701549,0.149199531,0.145
199,0.873471123740858,-0.585028874008903,-0.795528873740858,0.662971124008903,17.07041104,2.062630481,0.297691955,0.045
200,0.7091032737459011,-0.6958967238015719,-0.897896723745901,0.5071032738015719,17.09650739,1.986970055,0.28567114,-0.109
201,0.567589223614808,-0.8259107739288333,-0.898410773614808,0.4950892239288332,17.13901543,1.970706599,0.102530483,-0.191
202,0.5049552488703445,-0.9015447484316782,-0.8340447488703445,0.5724552484316782,17.34897778,1.989091375,-0.095459415,-0.19
203,0.4900866237265451,-0.9234133736085536,-0.7239133737265451,0.6895866236085537,17.37204419,1.99899087,-0.282135606,-0.135
204,0.6074973991563366,-0.7760025988451293,-0.5105025991563366,0.8729973988451294,17.32144244,1.956564464,-0.375473701,0.056
205,0.876486998904632,-0.5235129985182001,-0.391512998904632,1.0084869985182,17.10946563,1.979898987,-0.18667619,0.28
206,1.0119344487255313,-0.420065548646475,-0.5650655487255314,0.866934448646475,16.76741191,2.025153821,0.205060967,0.258
207,0.8614544737904721,-0.5425455241563366,-0.8285455237904722,0.5754544741563365,16.64194479,1.985555842,0.404465079,0.019
208,0.5183467738878962,-0.8541532235565169,-0.4646532238878961,0.9078467735565168,17.20632894,1.941008114,-0.5508361829999999,0.031
209,0.6819544736999208,-0.7665455238005583,-0.6490455236999209,0.7994544738005582,16.69241469,2.048488345,-0.166170094,0.019
210,0.634234648874176,-0.7902653490179755,-0.7277653488741761,0.6967346490179754,15.99297489,2.01454722,-0.088388348,-0.054
211,0.4046154992644395,-0.9033844988348456,-0.7163844992644395,0.5916154988348457,15.75882343,1.84979134,-0.264457936,-0.18
212,0.8385920988485658,-0.6164078985311041,-0.2774078988485657,1.177592098531104,15.34550968,2.057680733,-0.479418398,0.324
213,0.6681724738106443,-0.7968275238183076,-0.7738275238106442,0.6911724738183076,14.69270128,2.071822869,-0.032526912,-0.061
214,0.5737705486553498,-0.7597294488068126,-0.6742294486553498,0.6592705488068126,14.87989526,1.885853785,-0.12091526,-0.058
215,0.8881095238717536,-0.6018904736732968,-0.6438904738717535,0.846109523673297,14.72729214,2.107178208,0.05939697,0.141
216,0.6682994237305744,-0.7242005742124027,-0.8467005737305744,0.5457994242124027,14.70425712,1.969292386,0.173241161,-0.103
217,0.7460525485359493,-0.6949474487775682,-0.7079474485359494,0.7330525487775681,14.84293489,2.037881743,0.018384776,0.022
218,0.5566724737888656,-0.8433275236339665,-0.6623275237888656,0.7376724736339665,15.01977324,1.979898987,-0.255972655,-0.061
219,0.7011480240419792,-0.750351973674706,-0.5608519740419793,0.8906480236747059,14.95467828,2.052730986,-0.26799347,0.081
220,0.4274430242237002,-0.9785569736315438,-0.6335569742237002,0.7724430236315438,15.05508879,1.988384269,-0.487903679,-0.119
